,total_sqft,bath,price,price_per_sqft
632,1000.0,2.0,50.0,5000.0
633,469.0,1.0,25.0,5330.490405117271
634,3800.0,4.0,250.0,6578.9473684210525
635,883.0,2.0,29.0,3284.2582106455266
636,1820.0,2.0,86.0,4725.274725274725
637,1440.0,2.0,65.0,4513.888888888889
638,3600.0,4.0,160.0,4444.444444444444
639,2500.0,5.0,325.0,13000.0
640,1225.0,2.0,48.0,3918.3673469387754
641,4000.0,3.0,660.0,16500.0
642,875.0,2.0,52.8,6034.285714285715
643,750.0,1.0,40.0,5333.333333333333
644,1180.0,2.0,80.0,6779.661016949152
645,1194.0,2.0,47.0,3936.348408710218
646,1500.0,2.0,62.0,4133.333333333333
647,1160.0,2.0,52.2,4500.0
649,2378.0,3.0,262.0,11017.661900756939
650,1128.0,2.0,60.0,5319.148936170212
651,1500.0,3.0,150.0,10000.0
652,1220.0,2.0,35.23,2887.7049180327863
653,1210.0,2.0,58.0,4793.388429752066
654,1100.0,2.0,58.0,5272.727272727273
655,1200.0,3.0,46.0,3833.3333333333335
656,3385.0,5.0,260.0,7680.945347119646
657,1641.0,3.0,66.0,4021.9378427787933
658,1200.0,2.0,45.0,3750.0
659,1260.0,2.0,67.39,5348.412698412699
660,1720.0,3.0,78.0,4534.883720930233
662,1210.0,2.0,45.98,3800.0
663,2200.0,4.0,200.0,9090.90909090909
664,1075.0,2.0,45.0,4186.046511627907
665,1702.0,3.0,130.0,7638.07285546416
666,1630.0,2.0,200.0,12269.938650306749
667,1141.0,2.0,38.55,3378.6152497808935
668,2072.0,3.0,108.0,5212.355212355213
670,1200.0,2.0,70.0,5833.333333333333
671,1350.0,3.0,77.0,5703.7037037037035
673,1180.0,2.0,78.34,6638.983050847458
674,35000.0,3.0,130.0,371.42857142857144
675,1355.0,2.0,115.0,8487.084870848708
676,600.0,1.0,50.0,8333.333333333334
677,1200.0,7.0,150.0,12500.0
678,1640.0,2.0,120.0,7317.073170731707
679,1200.0,5.0,100.0,8333.333333333334
680,1190.0,2.0,57.0,4789.915966386555
681,2400.0,4.0,375.0,15625.0
682,1019.0,2.0,49.85,4892.051030421982
683,1875.0,3.0,165.0,8800.0
684,1250.0,3.0,40.0,3200.0
685,1200.0,3.0,140.0,11666.666666666666
686,1140.0,2.0,56.0,4912.2807017543855
687,1683.0,3.0,109.0,6476.5300059417705
688,1515.0,3.0,83.3,5498.349834983498
689,2118.0,4.0,111.0,5240.793201133144
690,1380.0,3.0,58.0,4202.898550724638
691,1083.0,2.0,61.75,5701.754385964912
692,600.0,2.0,55.0,9166.666666666666
693,2300.0,3.0,120.0,5217.391304347826
694,1240.0,2.0,60.0,4838.709677419355
695,1750.0,3.0,120.0,6857.142857142857
696,1230.0,2.0,43.48,3534.959349593496
697,1500.0,3.0,139.0,9266.666666666666
698,985.0,2.0,40.39,4100.507614213198
699,1500.0,2.0,87.0,5800.0
700,1125.0,2.0,32.49,2888.0
701,950.0,2.0,44.0,4631.578947368421
703,1580.0,3.0,76.0,4810.126582278481
704,1092.0,2.0,98.5,9020.14652014652
705,1090.0,2.0,28.34,2600.0
706,2264.0,3.0,159.0,7022.968197879859
707,1033.0,2.0,25.53,2471.4424007744433
708,810.0,2.0,24.5,3024.6913580246915
709,1045.0,2.0,45.0,4306.2200956937795
710,1337.0,2.0,82.0,6133.1338818249815
711,1200.0,2.0,32.0,2666.6666666666665
712,1580.0,3.0,160.0,10126.582278481013
713,1500.0,2.0,54.0,3600.0
714,1640.0,4.0,91.0,5548.780487804878
715,1570.0,3.0,62.0,3949.044585987261
716,1470.0,2.0,82.0,5578.231292517007
717,1160.0,2.0,40.61,3500.862068965517
718,1050.0,2.0,71.0,6761.9047619047615
719,1855.0,3.0,225.0,12129.380053908355
720,1460.0,2.0,90.0,6164.3835616438355
721,1823.0,3.0,100.0,5485.463521667581
722,1094.0,2.0,42.0,3839.1224862888484
723,1153.0,2.0,57.0,4943.625325238509
724,1325.0,3.0,57.0,4301.88679245283
725,1200.0,3.0,85.0,7083.333333333333
726,1590.0,2.0,125.0,7861.635220125786
727,1210.0,4.0,160.0,13223.140495867769
728,1200.0,4.0,220.0,18333.333333333332
729,1202.0,2.0,48.0,3993.3444259567386
730,1202.0,2.0,53.0,4409.317803660566
731,1200.0,2.0,62.5,5208.333333333333
732,1688.0,3.0,118.0,6990.521327014218
733,1020.0,2.0,52.0,5098.0392156862745
734,1185.0,2.0,47.0,3966.2447257383965
735,1235.0,2.0,52.04,4213.765182186235
736,3205.0,5.0,500.0,15600.624024960998
737,1077.0,2.0,37.64,3494.8932219127205
738,1415.0,2.0,66.0,4664.310954063604
739,2330.0,3.0,162.0,6952.789699570815
740,805.0,2.0,35.0,4347.826086956522
741,425.0,1.0,20.03,4712.941176470588
742,1155.0,2.0,59.95,5190.476190476191
743,5270.0,4.0,1250.0,23719.165085388995
744,656.0,2.0,22.0,3353.6585365853657
745,1100.0,2.0,48.0,4363.636363636364
746,1150.0,2.0,52.0,4521.739130434783
747,600.0,1.0,60.0,10000.0
748,1468.0,2.0,140.0,9536.784741144415
749,4300.0,5.0,550.0,12790.697674418605
750,2280.0,4.0,126.0,5526.315789473684
751,1341.0,2.0,97.0,7233.407904548844
752,1279.0,2.0,77.0,6020.3283815480845
753,2225.0,4.0,98.88,4444.044943820225
754,1185.0,2.0,43.51,3671.7299578059074
755,1750.0,3.0,85.0,4857.142857142857
756,1152.0,2.0,53.5,4644.097222222223
757,1000.0,4.0,160.0,16000.0
758,1300.0,2.0,36.0,2769.230769230769
759,2760.0,4.0,155.0,5615.942028985507
760,1070.0,2.0,39.0,3644.8598130841124
761,1101.0,2.0,45.0,4087.193460490463
762,775.0,2.0,55.0,7096.774193548387
763,667.0,1.0,36.85,5524.737631184408
764,1070.0,2.0,55.0,5140.186915887851
765,1875.0,2.0,110.0,5866.666666666667
766,735.0,2.0,57.99,7889.7959183673465
767,4360.0,4.0,90.0,2064.2201834862385
768,1750.0,3.0,130.0,7428.571428571428
769,1215.0,2.0,67.0,5514.40329218107
770,600.0,9.0,190.0,31666.666666666668
771,820.0,2.0,30.0,3658.5365853658536
773,1779.0,3.0,89.61,5037.099494097808
774,1105.0,2.0,58.0,5248.868778280543
776,1650.0,3.0,60.0,3636.3636363636365
777,1694.0,2.0,150.0,8854.78158205431
778,2376.0,3.0,203.0,8543.771043771043
779,1975.0,3.0,150.0,7594.93670886076
780,674.0,2.0,33.0,4896.142433234421
781,1185.0,2.0,41.0,3459.915611814346
782,445.0,1.0,28.0,6292.134831460674
783,900.0,7.0,76.0,8444.444444444445
784,1475.0,3.0,75.0,5084.745762711865
785,1618.0,3.0,82.5,5098.887515451174
786,1120.0,2.0,65.0,5803.571428571428
787,2181.0,3.0,152.0,6969.280146721688
788,1200.0,4.0,90.0,7500.0
789,600.0,4.0,65.0,10833.333333333334
790,1556.0,2.0,59.13,3800.1285347043704
791,1179.0,2.0,66.02,5599.660729431722
792,1296.0,2.0,83.0,6404.320987654321
793,1275.0,2.0,52.0,4078.4313725490197
794,1875.0,2.0,300.0,16000.0
795,1400.0,2.0,77.0,5500.0
796,1222.0,2.0,63.0,5155.482815057283
797,940.0,2.0,41.0,4361.702127659574
798,1185.0,2.0,42.6,3594.9367088607596
799,1779.0,3.0,112.0,6295.6717256885895
800,1615.0,3.0,59.76,3700.30959752322
802,1056.0,2.0,61.0,5776.515151515152
803,1100.0,2.0,46.0,4181.818181818182
804,920.0,2.0,40.0,4347.826086956522
805,1602.0,2.0,75.0,4681.647940074907
806,1176.0,2.0,62.0,5272.108843537415
807,675.0,3.0,59.0,8740.74074074074
808,1352.0,3.0,135.0,9985.207100591717
809,1717.0,3.0,99.0,5765.87070471753
810,10961.0,4.0,80.0,729.8604141957851
811,2119.0,4.0,111.0,5238.319962246343
812,1246.0,2.0,67.3,5401.284109149277
813,1141.0,2.0,42.79,3750.219106047327
814,1157.0,2.0,84.0,7260.155574762316
815,1025.0,2.0,27.68,2700.487804878049
816,650.0,1.0,33.0,5076.923076923077
817,1349.0,2.0,98.0,7264.6404744255005
818,1566.0,3.0,83.3,5319.284802043423
819,2830.0,3.0,195.0,6890.459363957597
820,1320.0,2.0,38.13,2888.636363636364
821,1780.0,3.0,84.83,4765.730337078651
822,1091.0,2.0,34.9,3198.9000916590285
823,3670.0,4.0,300.0,8174.386920980926
824,918.0,2.0,50.49,5500.0
825,1950.0,4.0,130.0,6666.666666666667
826,1695.0,3.0,90.0,5309.734513274337
827,1705.0,3.0,95.0,5571.847507331378
828,1375.0,3.0,75.0,5454.545454545455
829,525.0,1.0,30.0,5714.285714285715
830,1447.0,2.0,83.0,5736.005528680028
831,1114.0,2.0,39.0,3500.8976660682224
832,1450.0,2.0,100.0,6896.551724137931
833,460.0,1.0,15.0,3260.8695652173915
834,1022.0,2.0,40.0,3913.894324853229
835,1000.0,2.0,45.0,4500.0
836,1128.0,2.0,68.75,6094.858156028369
837,1180.0,2.0,57.0,4830.5084745762715
838,1000.0,6.0,69.0,6900.0
839,1200.0,2.0,150.0,12500.0
840,3761.0,3.0,660.0,17548.524328636002
841,1339.0,2.0,75.0,5601.194921583271
842,1400.0,2.0,55.0,3928.5714285714284
843,1040.0,2.0,39.52,3800.0000000000005
844,1198.0,2.0,58.0,4841.402337228715
845,1200.0,3.0,95.0,7916.666666666667
846,1691.0,3.0,113.0,6682.436428149024
847,1075.0,3.0,36.0,3348.8372093023254
848,1630.0,3.0,194.0,11901.840490797545
849,1240.0,3.0,43.5,3508.064516129032
851,1665.0,3.0,86.58,5200.0
852,2489.0,3.0,94.0,3776.6171153073524
853,1142.0,2.0,70.0,6129.5971978984235
854,1976.0,3.0,184.0,9311.74089068826
855,5500.0,4.0,600.0,10909.09090909091
856,1853.0,3.0,82.0,4425.256341068538
857,600.0,4.0,72.0,12000.0
858,1567.0,2.0,92.0,5871.091257179323
859,1090.0,2.0,27.24,2499.0825688073396
860,1200.0,4.0,125.0,10416.666666666666
861,2400.0,4.0,640.0,26666.666666666668
862,1175.0,2.0,51.47,4380.425531914893
863,1200.0,2.0,52.0,4333.333333333333
864,995.0,2.0,41.0,4120.603015075377
865,884.0,2.0,41.1,4649.321266968326
866,900.0,3.0,80.0,8888.888888888889
867,1170.0,2.0,57.0,4871.794871794872
868,1225.0,2.0,46.55,3800.0
869,1342.0,2.0,73.3,5461.997019374068
870,1345.0,2.0,67.0,4981.412639405205
871,1320.0,3.0,65.0,4924.242424242424
873,1140.0,2.0,49.39,4332.456140350877
874,1300.0,2.0,50.0,3846.153846153846
875,1652.0,3.0,85.0,5145.2784503631965
876,2072.0,4.0,142.0,6853.281853281854
877,1740.0,2.0,95.0,5459.770114942528
878,1360.0,2.0,71.0,5220.588235294118
879,1145.0,2.0,60.0,5240.174672489083
880,1540.0,2.0,40.0,2597.4025974025976
881,1278.0,2.0,95.0,7433.489827856025
882,630.0,1.0,40.0,6349.206349206349
883,1100.0,3.0,58.0,5272.727272727273
884,1200.0,3.0,95.0,7916.666666666667
885,2500.0,6.0,115.0,4600.0
887,1015.0,2.0,25.88,2549.753694581281
888,3300.0,5.0,240.0,7272.727272727273
889,4500.0,5.0,415.0,9222.222222222223
890,1356.0,2.0,66.0,4867.256637168141
891,823.0,2.0,28.0,3402.187120291616
892,1200.0,2.0,66.0,5500.0
893,1050.0,2.0,37.0,3523.809523809524
894,1180.0,2.0,69.0,5847.457627118644
895,1116.0,2.0,51.91,4651.433691756272
896,1070.0,2.0,42.79,3999.0654205607475
897,1385.0,2.0,80.0,5776.173285198556
898,1000.0,1.0,70.0,7000.0
899,1897.0,3.0,130.0,6852.925672113864
900,1005.0,2.0,55.78,5550.248756218905
901,1575.0,3.0,125.0,7936.507936507936
902,975.0,2.0,65.0,6666.666666666667
903,1904.0,3.0,120.0,6302.5210084033615
904,930.0,1.0,30.0,3225.8064516129034
905,525.0,1.0,26.0,4952.380952380952
906,686.0,1.0,17.0,2478.134110787172
907,2400.0,3.0,150.0,6250.0
908,1410.0,1.0,233.0,16524.822695035462
909,2238.0,3.0,140.0,6255.585344057194
910,1174.0,2.0,69.0,5877.342419080068
911,3800.0,4.0,239.0,6289.473684210527
912,2225.0,2.0,125.0,5617.9775280898875
913,1250.0,2.0,200.0,16000.0
914,918.0,2.0,52.0,5664.488017429194
915,1250.0,2.0,52.0,4160.0
916,1800.0,3.0,110.0,6111.111111111111
917,1170.0,2.0,53.0,4529.91452991453
918,1300.0,1.0,200.0,15384.615384615385
919,793.0,2.0,45.0,5674.653215636822
920,1710.0,3.0,107.0,6257.309941520468
921,1082.0,2.0,57.5,5314.232902033272
922,1001.0,2.0,33.03,3299.7002997002996
923,1500.0,4.0,180.0,12000.0
924,1590.0,2.0,54.0,3396.2264150943397
925,2400.0,2.0,80.0,3333.3333333333335
926,1554.0,3.0,55.0,3539.253539253539
928,4239.0,5.0,423.0,9978.768577494691
929,884.0,1.0,58.0,6561.085972850678
930,1045.0,2.0,98.89,9463.157894736842
931,1019.0,2.0,49.86,4893.032384690873
932,1935.0,4.0,130.0,6718.3462532299745
933,1135.0,2.0,39.73,3500.440528634361
934,1680.0,3.0,150.0,8928.57142857143
935,2470.0,5.0,247.0,10000.0
936,2825.0,4.0,250.0,8849.557522123894
937,2480.0,3.0,330.0,13306.451612903225
938,1260.0,11.0,290.0,23015.873015873014
939,1800.0,4.0,187.0,10388.888888888889
940,1799.0,3.0,90.0,5002.77932184547
942,400.0,1.0,11.0,2750.0
943,1047.0,2.0,82.0,7831.900668576886
944,1282.0,2.0,87.0,6786.271450858035
945,1020.0,2.0,45.9,4500.0
946,1080.0,3.0,155.0,14351.851851851852
947,1495.0,2.0,79.5,5317.725752508361
948,3260.0,4.0,240.0,7361.963190184049
949,1611.0,2.0,64.44,4000.0
950,3500.0,5.0,425.0,12142.857142857143
951,1500.0,2.0,95.0,6333.333333333333
952,1500.0,2.0,95.0,6333.333333333333
953,3206.0,5.0,270.0,8421.70929507174
954,1540.0,3.0,50.0,3246.753246753247
955,1639.0,3.0,80.0,4881.0250152532035
956,700.0,4.0,72.0,10285.714285714286
957,1303.0,2.0,55.79,4281.657712970069
958,1005.0,1.0,110.0,10945.273631840795
960,1305.0,3.0,33.28,2550.191570881226
961,600.0,4.0,95.0,15833.333333333334
962,1300.0,1.0,115.0,8846.153846153846
963,1440.0,2.0,68.0,4722.222222222223
964,901.0,2.0,35.14,3900.110987791343
965,1725.0,3.0,200.0,11594.202898550724
966,900.0,2.0,42.0,4666.666666666667
967,1060.0,2.0,55.0,5188.679245283019
968,1020.0,2.0,48.45,4750.0
969,1535.0,3.0,65.99,4299.022801302931
970,530.0,1.0,20.0,3773.5849056603774
971,1464.0,3.0,56.0,3825.136612021858
972,1350.0,2.0,80.0,5925.925925925926
973,1115.0,2.0,50.0,4484.304932735426
974,1175.0,2.0,47.0,4000.0
975,1113.0,2.0,62.0,5570.530098831986
976,1200.0,4.0,225.0,18750.0
977,1640.0,4.0,240.0,14634.146341463415
978,650.0,2.0,42.0,6461.538461538462
979,1325.0,2.0,71.55,5400.0
980,950.0,2.0,31.0,3263.157894736842
981,1396.0,2.0,86.51,6196.991404011461
982,1050.0,2.0,52.07,4959.047619047619
983,1825.0,3.0,100.0,5479.45205479452
984,1190.0,2.0,49.98,4200.0
985,1220.0,2.0,56.5,4631.147540983607
986,1565.0,2.0,75.0,4792.332268370607
987,1891.0,3.0,109.0,5764.1459545214175
988,900.0,2.0,27.0,3000.0
989,1161.0,2.0,55.15,4750.215331610681
991,2400.0,6.0,125.0,5208.333333333333
992,315.0,4.0,90.0,28571.428571428572
993,665.0,1.0,36.85,5541.353383458647
994,1175.0,2.0,73.5,6255.31914893617
995,1425.0,2.0,80.0,5614.035087719299
996,1200.0,1.0,20.0,1666.6666666666667
997,1200.0,3.0,56.12,4676.666666666667
998,1255.0,2.0,67.0,5338.645418326693
999,2112.95,4.0,145.0,6862.443503159091
1000,600.0,1.0,22.0,3666.6666666666665
1001,1810.0,3.0,100.0,5524.861878453039
1002,1200.0,2.0,93.0,7750.0
1003,1033.0,2.0,49.0,4743.465634075508
1004,1548.0,3.0,89.5,5781.6537467700255
1005,1611.0,3.0,66.0,4096.83426443203
1006,1400.0,2.0,40.43,2887.8571428571427
1007,1485.0,2.0,67.0,4511.784511784512
1008,2400.0,2.0,82.0,3416.6666666666665
1009,1025.0,2.0,44.5,4341.463414634146
1010,600.0,3.0,65.0,10833.333333333334
1011,1225.0,2.0,53.0,4326.530612244898
1012,1256.0,2.0,62.8,5000.0
1013,2268.0,3.0,163.0,7186.94885361552
1014,1100.0,3.0,53.0,4818.181818181818
1015,1141.0,2.0,62.0,5433.829973707274
1016,400.0,1.0,12.0,3000.0
1017,1400.0,2.0,60.0,4285.714285714285
1018,4100.0,7.0,140.0,3414.6341463414633
1020,15.0,1.0,30.0,200000.0
1021,1175.0,2.0,48.27,4108.085106382979
1022,1100.0,2.0,56.0,5090.909090909091
1023,1843.0,3.0,95.84,5200.217037438958
1024,1200.0,7.0,240.0,20000.0
1025,1460.0,2.0,80.5,5513.698630136986
1026,1530.0,2.0,74.5,4869.281045751634
1027,1467.0,2.0,55.0,3749.147920927062
1028,950.0,1.0,40.0,4210.526315789473
1029,1246.0,2.0,64.5,5176.565008025682
1030,711.0,1.0,38.0,5344.585091420535
1031,1194.0,2.0,46.0,3852.5963149078725
1032,1358.0,2.0,43.4,3195.8762886597938
1033,1500.0,5.0,130.0,8666.666666666666
1034,1420.0,2.0,75.0,5281.69014084507
1035,1250.0,2.0,68.75,5500.0
1036,1280.0,2.0,58.0,4531.25
1037,1209.0,2.0,50.0,4135.6492969396195
1038,4200.0,5.0,225.0,5357.142857142857
1039,1215.0,4.0,205.0,16872.427983539095
1040,1315.0,2.0,54.8,4167.300380228137
1041,1800.0,3.0,90.0,5000.0
1042,1600.0,4.0,125.0,7812.5
1043,1600.0,2.0,65.0,4062.5
1044,3968.0,5.0,900.0,22681.451612903227
1045,1563.0,3.0,52.0,3326.935380678183
1046,1560.0,2.0,72.0,4615.384615384615
1047,2169.0,4.0,115.0,5301.982480405717
1048,900.0,10.0,170.0,18888.88888888889
1049,1050.0,2.0,55.5,5285.714285714285
1050,3235.0,3.0,235.0,7264.296754250387
1051,1200.0,3.0,66.0,5500.0
1052,1140.0,2.0,46.0,4035.0877192982457
1053,1500.0,3.0,170.0,11333.333333333334
1054,1560.0,3.0,75.0,4807.692307692308
1055,1100.0,2.0,70.0,6363.636363636364
1056,1260.0,2.0,40.32,3200.0
1057,1036.0,2.0,50.0,4826.254826254826
1058,1662.0,3.0,85.1,5120.336943441636
1059,1464.0,2.0,105.0,7172.131147540984
1060,1234.0,2.0,80.0,6482.982171799027
1061,1403.0,3.0,55.0,3920.1710620099784
1062,915.0,4.0,54.9,6000.0
1063,3000.0,8.0,451.0,15033.333333333334
1064,1150.0,2.0,42.9,3730.4347826086955
1065,3900.0,4.0,410.0,10512.820512820514
1066,850.0,4.0,90.0,10588.235294117647
1067,929.0,2.0,46.0,4951.560818083961
1068,2400.0,8.0,450.0,18750.0
1069,1350.0,2.0,75.0,5555.555555555556
1070,1135.0,2.0,39.73,3500.440528634361
1071,1405.0,2.0,70.0,4982.20640569395
1072,1200.0,2.0,45.84,3820.0
1073,2805.0,4.0,154.0,5490.196078431372
1074,1161.0,2.0,64.08,5519.37984496124
1075,1290.0,2.0,74.0,5736.434108527132
1076,2557.0,3.0,141.0,5514.274540477121
1077,1480.0,3.0,90.0,6081.081081081081
1078,3300.0,14.0,500.0,15151.515151515152
1079,1350.0,3.0,54.54,4040.0
1080,1580.0,2.0,65.0,4113.9240506329115
1081,1470.0,2.0,88.64,6029.931972789115
1082,500.0,1.0,14.0,2800.0
1083,1346.0,2.0,61.92,4600.297176820208
1084,1600.0,3.0,90.0,5625.0
1085,720.0,2.0,120.0,16666.666666666668
1087,1200.0,4.0,135.0,11250.0
1088,1200.0,2.0,35.0,2916.6666666666665
1089,1340.0,2.0,48.33,3606.716417910448
1090,6136.0,4.0,560.0,9126.466753585397
1091,918.0,2.0,48.0,5228.75816993464
1092,1500.0,3.0,115.0,7666.666666666667
1093,1315.0,2.0,85.0,6463.878326996198
1094,2400.0,5.0,775.0,32291.666666666668
1095,1390.0,2.0,62.55,4500.0
1096,1330.0,2.0,56.0,4210.526315789473
1097,3100.0,4.0,265.0,8548.387096774193
1098,1824.0,3.0,125.0,6853.070175438596
1099,1420.0,2.0,96.0,6760.56338028169
1100,750.0,1.0,56.25,7500.0
1101,1260.0,2.0,60.0,4761.9047619047615
1102,1561.0,3.0,95.0,6085.842408712364
1103,812.0,6.0,165.0,20320.197044334975
1104,1060.0,2.0,42.0,3962.264150943396
1105,1120.0,8.0,145.0,12946.42857142857
1106,1225.0,2.0,67.38,5500.408163265306
1107,2144.0,3.0,135.0,6296.641791044776
1108,1200.0,6.0,140.0,11666.666666666666
1109,880.0,2.0,29.0,3295.4545454545455
1110,1639.0,3.0,110.0,6711.4093959731545
1111,1240.0,2.0,62.0,5000.0
1112,1500.0,2.0,69.0,4600.0
1113,1243.0,2.0,46.0,3700.7240547063557
1114,1575.0,3.0,78.0,4952.380952380952
1115,1027.0,2.0,44.0,4284.323271665044
1116,1082.0,2.0,56.0,5175.6007393715345
1117,1637.0,3.0,73.0,4459.376908979842
1118,1665.0,3.0,86.58,5200.0
1119,1265.0,2.0,56.93,4500.395256916996
1120,1691.0,2.0,102.0,6031.933767001774
1121,1100.0,2.0,38.0,3454.5454545454545
1122,24.0,2.0,150.0,625000.0
1123,1500.0,3.0,62.0,4133.333333333333
1124,3205.0,5.0,380.0,11856.474258970358
1125,1666.0,4.0,150.0,9003.60144057623
1126,1115.0,2.0,50.0,4484.304932735426
1127,1070.0,2.0,45.0,4205.607476635514
1128,1128.0,2.0,105.0,9308.510638297872
1129,1162.0,2.0,57.0,4905.335628227194
1130,1339.0,2.0,55.0,4107.542942494399
1131,1192.0,2.0,75.0,6291.946308724832
1132,1920.0,3.0,115.0,5989.583333333333
1133,1255.0,2.0,52.32,4168.924302788844
1134,1357.0,2.0,115.0,8474.57627118644
1135,1600.0,3.0,75.0,4687.5
1136,1225.0,2.0,55.11,4498.775510204082
1137,2400.0,4.0,200.0,8333.333333333334
1138,1570.0,3.0,80.0,5095.541401273886
1139,1093.0,2.0,70.0,6404.391582799634
1140,1865.0,3.0,145.0,7774.798927613941
1141,1200.0,7.0,165.0,13750.0
1142,1039.0,2.0,80.0,7699.711260827719
1143,1246.0,2.0,64.5,5176.565008025682
1144,1985.0,3.0,75.0,3778.337531486146
1145,1590.0,3.0,49.0,3081.761006289308
1146,4000.0,4.0,675.0,16875.0
1147,775.0,2.0,38.0,4903.225806451613
1148,1000.0,2.0,50.0,5000.0
1149,1800.0,3.0,175.0,9722.222222222223
1150,1035.0,2.0,41.0,3961.352657004831
1151,1520.0,2.0,75.0,4934.210526315789
1152,1360.0,2.0,95.0,6985.294117647059
1153,6000.0,5.0,400.0,6666.666666666667
1154,1117.0,2.0,56.0,5013.428827215756
1155,1200.0,4.0,120.0,10000.0
1156,1330.0,2.0,92.5,6954.887218045113
1157,1937.0,3.0,160.0,8260.196179659268
1158,1128.0,2.0,65.49,5805.851063829787
1159,1053.0,2.0,45.0,4273.504273504273
1160,1198.0,2.0,77.0,6427.378964941569
1161,1152.0,2.0,56.0,4861.111111111111
1162,1200.0,6.0,125.0,10416.666666666666
1163,1625.0,2.0,75.0,4615.384615384615
1164,1397.0,3.0,105.0,7516.1059413027915
1165,1523.0,3.0,170.0,11162.179908076165
1166,883.0,2.0,45.0,5096.262740656852
1167,700.0,1.0,38.0,5428.571428571428
1168,1170.0,2.0,62.5,5341.880341880342
1169,1200.0,2.0,42.0,3500.0
1170,2400.0,3.0,170.0,7083.333333333333
1171,1480.0,2.0,65.0,4391.891891891892
1172,1897.0,3.0,120.0,6325.77754348972
1173,996.0,2.0,67.0,6726.907630522089
1174,1875.0,3.0,110.0,5866.666666666667
1175,1500.0,2.0,98.0,6533.333333333333
1176,3095.0,3.0,350.0,11308.562197092084
1177,1390.0,2.0,175.0,12589.928057553956
1179,697.0,1.0,45.0,6456.241032998565
1180,710.0,1.0,27.0,3802.8169014084506
1181,910.0,2.0,30.5,3351.6483516483518
1182,1025.0,2.0,48.0,4682.926829268293
1184,1200.0,4.0,244.0,20333.333333333332
1185,1453.0,2.0,46.48,3198.8988300068822
1186,3335.0,5.0,300.0,8995.502248875562
1188,1281.0,2.0,74.0,5776.736924277908
1189,565.0,1.0,35.0,6194.690265486725
1190,1024.0,2.0,42.0,4101.5625
1191,1620.0,3.0,62.0,3827.1604938271603
1192,1254.0,2.0,40.0,3189.792663476874
1193,1300.0,2.0,75.0,5769.2307692307695
1194,1233.0,2.0,43.0,3487.42903487429
1195,1200.0,1.0,28.0,2333.3333333333335
1196,1510.0,2.0,105.0,6953.64238410596
1197,950.0,2.0,65.0,6842.105263157895
1198,1945.0,3.0,97.42,5008.740359897172
1199,1008.0,2.0,45.0,4464.285714285715
1200,1265.0,2.0,79.0,6245.059288537549
1201,1255.0,2.0,77.68,6189.641434262949
1202,2689.0,6.0,220.0,8181.480104127929
1203,1200.0,2.0,46.17,3847.5
1204,1403.0,3.0,51.63,3679.9714896650034
1205,1535.0,3.0,85.0,5537.459283387622
1206,1500.0,3.0,100.0,6666.666666666667
1207,1475.0,2.0,120.0,8135.593220338983
1208,1390.0,2.0,60.47,4350.359712230216
1209,1278.0,2.0,53.76,4206.572769953052
1210,1133.0,2.0,55.0,4854.368932038835
1211,1560.0,5.0,145.0,9294.871794871795
1212,2900.0,5.0,90.0,3103.448275862069
1213,1170.0,2.0,51.99,4443.589743589743
1214,1200.0,3.0,200.0,16666.666666666668
1215,1697.0,3.0,94.79,5585.739540365351
1216,1651.0,3.0,97.38,5898.24348879467
